car_name,brand,model,avg_cost_price,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price_log,vehicle_age_log,km_driven_log,mileage_log,engine_log,max_power_log,seats_log,selling_price_log
Honda Jazz,Honda,Jazz,9.645,9,45000.0,Dealer,Petrol,Manual,16.7,1198.0,88.8,5,2.99,2.3650903413481354,2.302585092994046,10.714439990727769,2.8735646826837065,7.089243155027514,4.497585009292093,1.791759469228055,1.3837912332919333
Honda City,Honda,City,15.89,7,142000.0,Individual,Diesel,Manual,25.1,1498.0,98.6,5,5.51,2.826721751146692,2.0794415416798357,11.863589378812122,3.261935328944346,7.312553498102598,4.6011621492704835,1.791759469228055,1.8733394913789774
Honda City,Honda,City,14.275,6,10000.0,Individual,Petrol,Manual,17.4,1497.0,117.3,5,6.75,2.7262174800841907,1.9459101490553132,9.210440366976517,2.9123506438828892,7.311886164077165,4.77322379678111,1.791759469228055,2.0476928433652555
Honda Amaze,Honda,Amaze,9.33984,6,90000.0,Individual,Petrol,Manual,18.0,1198.0,86.7,5,3.5,2.336004388815661,1.9459101490553132,11.407576060361786,2.9444389791664403,7.089243155027514,4.473921864580443,1.791759469228055,1.5040773967762742
Volkswagen Polo,Volkswagen,Polo,9.283831,6,46888.0,Dealer,Petrol,Manual,16.47,1198.0,74.0,5,4.0,2.330572821230334,1.9459101490553132,10.755538385347368,2.8604850848416996,7.089243155027514,4.31748811353631,1.791759469228055,1.6094379124341003
Hyundai i20,Hyundai,i20,10.35,5,30000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,5.3,2.4292177775370787,1.791759469228055,10.308985993422082,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,1.8405496636728618
Mahindra XUV500,Mahindra,XUV500,19.54,7,50000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7,5.9,3.02237424907331,2.0794415416798357,10.819798284210286,2.778819295684189,7.687080155783135,4.948759890378168,2.0794415416798357,1.9315214254245805
Mahindra XUV500,Mahindra,XUV500,19.135,6,15000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7,9.5,3.0024596056707797,1.9459101490553132,9.61587214452889,2.778819295684189,7.687080155783135,4.948759890378168,2.0794415416798357,2.3513752571634776
Hyundai Verna,Hyundai,Verna,12.85,7,45000.0,Dealer,Petrol,Manual,17.43,1396.0,105.5,5,4.5,2.6282852601762876,2.0794415416798357,10.714439990727769,2.913979788240374,7.242082359256962,4.66814498514948,1.791759469228055,1.7047480922384253
Hyundai i10,Hyundai,i10,7.1382666,12,54000.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5,2.75,2.0965772044394058,2.5649493574615367,10.896757843893464,3.035433614742034,6.99117688712121,4.234830924051648,1.791759469228055,1.3217558399823195
Tata Tiago,Tata,Tiago,6.64,5,35000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5,3.5,2.0333975857027218,1.791759469228055,10.463131911491967,3.2124552632081076,7.090076835776092,4.442651256490317,1.791759469228055,1.5040773967762742
Maruti Baleno,Maruti,Baleno,8.335,5,30000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5,4.75,2.233770781080132,1.791759469228055,10.308985993422082,3.1090609418310957,7.088408778675395,4.432006548835277,1.791759469228055,1.749199854809259
Mahindra XUV500,Mahindra,XUV500,19.485,6,80000.0,Individual,Diesel,Automatic,16.0,2179.0,140.0,7,9.0,3.019692940793882,1.9459101490553132,11.289794413577894,2.833213344056216,7.687080155783135,4.948759890378168,2.0794415416798357,2.302585092994046
Hyundai i20,Hyundai,i20,11.36,11,97780.0,Dealer,Diesel,Manual,25.2,1493.0,98.63,5,3.2,2.5144654242526223,2.4849066497880004,11.490485563120636,3.2657594398868772,7.309212365692763,4.6014632964889435,1.791759469228055,1.4350845366425882
Hyundai i20,Hyundai,i20,10.810042,4,25000.0,Individual,Petrol,Manual,17.19,1197.0,81.86,5,6.5,2.4689502187961105,1.6094379124341003,10.12667110305036,2.9008720218899873,7.088408778675395,4.417152444015314,1.791759469228055,2.0149030205422647
Mahindra Scorpio,Mahindra,Scorpio,17.309855,6,49000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,8,9.88,2.907439412584193,1.9459101490553132,10.799595985047786,2.797281311569803,7.687080155783135,4.795790545596741,2.1972245773362196,2.3869262519462633
Maruti Ciaz,Maruti,Ciaz,11.595719,6,80000.0,Individual,Diesel,Manual,26.21,1248.0,88.5,5,7.0,2.5333570211124274,1.9459101490553132,11.289794413577894,3.3035845191484308,7.130098510125578,4.4942386252808095,1.791759469228055,2.0794415416798357
Datsun GO,Datsun,GO,5.97,7,35000.0,Individual,Petrol,Manual,20.63,1198.0,67.0,5,1.9,1.9416151946708038,2.0794415416798357,10.463131911491967,3.074081201165457,7.089243155027514,4.219507705176107,1.791759469228055,1.064710728771098
Mahindra Scorpio,Mahindra,Scorpio,17.075,2,35000.0,Individual,Diesel,Manual,16.36,2179.0,140.0,7,13.5,2.894529810254479,1.0986122886681098,10.463131911491967,2.854168744390704,7.687080155783135,4.948759890378168,2.0794415416798357,2.6741486494265287
Maruti SwiftDzire,Maruti,SwiftDzire,8.25,12,51800.0,Dealer,Petrol,Manual,17.5,1298.0,85.8,5,2.45,2.224623551524334,2.5649493574615367,10.85516473308054,2.917770732084279,7.1693500166706,4.463606656824804,1.791759469228055,1.238374244864635
Honda City,Honda,City,14.275,6,50000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5,5.95,2.7262174800841907,1.9459101490553132,10.819798284210286,2.9444389791664403,7.311886164077165,4.77322379678111,1.791759469228055,1.9387416321328352
Maruti Ciaz,Maruti,Ciaz,11.285,3,40000.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5,7.7,2.508378993552476,1.3862943611198906,10.596659732783579,3.0786937732023616,7.2254814727822945,4.522874926693629,1.791759469228055,2.1633230037369904
Honda Amaze,Honda,Amaze,9.33984,5,66000.0,Dealer,Diesel,Manual,24.7,1498.0,98.63,5,4.5,2.336004388815661,1.791759469228055,11.097425172408931,3.2464910215875338,7.312553498102598,4.6014632964889435,1.791759469228055,1.7047480922384253
Volkswagen Polo,Volkswagen,Polo,8.65,10,199000.0,Dealer,Petrol,Manual,16.47,1198.0,73.9,5,1.99,2.2669578758203524,2.3978952727983707,12.201065128819632,2.8604850848416996,7.089243155027514,4.316153910895388,1.791759469228055,1.0952733905921412
Honda City,Honda,City,15.192461,6,58058.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,5.0,2.784545764401445,1.9459101490553132,10.96921501386846,2.9123506438828892,7.311886164077165,4.77322379678111,1.791759469228055,1.791759469228055
Honda Amaze,Honda,Amaze,8.36,3,25000.0,Individual,Petrol,Manual,19.5,1199.0,88.76,5,6.3,2.236445253809719,1.3862943611198906,10.12667110305036,3.0204248861443626,7.090076835776092,4.497139465573745,1.791759469228055,1.9878743742824085
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,6,60000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5,5.3,2.2331784796930116,1.9459101490553132,11.002116507732017,3.3174533937597452,7.130098510125578,4.31748811353631,1.791759469228055,1.8405496636728618
Hyundai i10,Hyundai,i10,7.1382666,8,75174.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5,3.45,2.0965772044394058,2.1972245773362196,11.22757400785673,3.0615200426665052,7.088408778675395,4.380775871869587,1.791759469228055,1.4929041068935907
Maruti Ciaz,Maruti,Ciaz,11.595719,7,34900.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5,5.75,2.5333570211124274,2.0794415416798357,10.460270761075149,3.3035845191484308,7.130098510125578,4.4942386252808095,1.791759469228055,1.9095425048844386
Hyundai Verna,Hyundai,Verna,12.85,6,27900.0,Dealer,Petrol,Manual,17.43,1396.0,105.5,5,4.8,2.6282852601762876,1.9459101490553132,10.236417809461043,2.913979788240374,7.242082359256962,4.66814498514948,1.791759469228055,1.7578579504376943
Maruti Ciaz,Maruti,Ciaz,11.595719,5,48048.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5,5.75,2.5333570211124274,1.791759469228055,10.779976602527347,3.370394477752483,7.130098510125578,4.4942386252808095,1.791759469228055,1.9095425048844386
Maruti Wagon R,Maruti,Wagon R,6.135,14,48343.0,Dealer,Petrol,Manual,18.9,1061.0,67.0,5,1.8,1.965012283007543,2.70805020110221,10.786097398041395,2.9907197125611136,6.967909201801884,4.219507705176107,1.791759469228055,1.0296194001512595
Datsun RediGO,Datsun,RediGO,4.43,4,21300.0,Dealer,Petrol,Manual,22.7,799.0,53.64,5,2.3,1.6919391023323302,1.6094379124341003,9.966509298952284,3.165475080332623,6.684611727667927,4.000766204092118,1.791759469228055,1.1939224540228235
Maruti Ertiga,Maruti,Ertiga,10.457891,5,103000.0,Individual,Diesel,Manual,24.52,1248.0,88.5,7,6.75,2.4386787034536006,1.791759469228055,11.542493975902508,3.2394624764140367,7.130098510125578,4.4942386252808095,2.0794415416798357,2.0476928433652555
Maruti Alto,Maruti,Alto,4.112027,5,68102.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5,3.65,1.6315960316686866,1.791759469228055,11.12877654403074,3.2168738527762626,6.906754778648554,4.220242773943291,1.791759469228055,1.5368672401083898
Tata Nexon,Tata,Nexon,12.14,3,50000.0,Individual,Diesel,Manual,21.5,1497.0,108.5,5,6.8,2.5756610391845274,1.3862943611198906,10.819798284210286,3.1135153092103742,7.311886164077165,4.695924549256556,1.791759469228055,2.0541237581487333
Maruti Wagon R,Maruti,Wagon R,6.03,6,27300.0,Dealer,Petrol,Manual,20.52,1197.0,81.8,5,3.19,1.9501867356672886,1.9459101490553132,10.214678610538817,3.0689827565651293,7.088408778675395,4.416428098248192,1.791759469228055,1.4327007475904805
Tata Tiago,Tata,Tiago,6.52,5,25000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5,3.5,2.0175661354253807,1.791759469228055,10.12667110305036,3.2124552632081076,7.090076835776092,4.442651256490317,1.791759469228055,1.5040773967762742
Honda City,Honda,City,15.192461,6,45000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5,6.5,2.784545764401445,1.9459101490553132,10.714439990727769,3.295836866004329,7.312553498102598,4.6011621492704835,1.791759469228055,2.0149030205422647
Ford Ecosport,Ford,Ecosport,11.53,5,79000.0,Dealer,Diesel,Manual,21.7,1498.0,98.96,5,5.5,2.528125747596819,1.791759469228055,11.277215789596893,3.122364958097024,7.312553498102598,4.6047700968078145,1.791759469228055,1.8718021769015913
Toyota Innova,Toyota,Innova,24.86143,6,181684.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7,9.75,3.252752639197715,1.9459101490553132,12.110029697316643,2.638342772317001,7.822044008185619,4.621043520125888,2.0794415416798357,2.3749057545736716
Honda City,Honda,City,15.192461,6,50000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5,8.0,2.784545764401445,1.9459101490553132,10.819798284210286,2.9444389791664403,7.311886164077165,4.77322379678111,1.791759469228055,2.1972245773362196
Hyundai Verna,Hyundai,Verna,14.95,2,65000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5,11.0,2.7694588172725547,1.0986122886681098,11.082157933374816,3.1354942159291497,7.367077059881012,4.845760626914215,1.791759469228055,2.4849066497880004
Hyundai Verna,Hyundai,Verna,14.583057,2,8836.0,Individual,Petrol,Manual,17.0,1591.0,121.3,5,11.71,2.7461842601866837,1.0986122886681098,9.086702731518004,2.8903717578961645,7.3727463664043285,4.806477067646175,1.791759469228055,2.542389088202698
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,5,61000.0,Dealer,Diesel,Manual,26.59,1248.0,74.0,5,5.5,2.2331784796930116,1.791759469228055,11.0186455364637,3.3174533937597452,7.130098510125578,4.31748811353631,1.791759469228055,1.8718021769015913
Mahindra Scorpio,Mahindra,Scorpio,17.01,7,100000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,8,7.0,2.890927171896462,2.0794415416798357,11.51293546492023,2.568788148384401,7.687080155783135,4.795790545596741,2.1972245773362196,2.0794415416798357
Toyota Innova,Toyota,Innova,24.86143,6,38500.0,Individual,Diesel,Manual,12.99,2494.0,100.6,7,12.5,3.252752639197715,1.9459101490553132,10.55843949396453,2.638342772317001,7.822044008185619,4.621043520125888,2.0794415416798357,2.6026896854443837
Maruti Wagon R,Maruti,Wagon R,6.185586,4,23967.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5,2.95,1.972077071619162,1.6094379124341003,10.084474886316945,3.12632188342992,6.906754778648554,4.220242773943291,1.791759469228055,1.3737155909848573
Maruti Swift,Maruti,Swift,7.7467155,1,1500.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5,6.85,2.1686782636910547,0.6931471805599453,7.313886831633462,3.380994661369475,7.130098510125578,4.31748811353631,1.791759469228055,2.0605135196455997
Honda Amaze,Honda,Amaze,9.775,3,22000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5,6.6,2.377228600586588,1.3862943611198906,9.99884318585288,3.2884018590489204,7.312553498102598,4.6011621492704835,1.791759469228055,2.0281482347439392
Tata Tiago,Tata,Tiago,6.773722,2,20000.0,Individual,Diesel,Manual,27.28,1047.0,69.0,5,5.0,2.0507490936621897,1.0986122886681098,9.90353755128617,3.3421548653086233,6.954638864880987,4.248495242049359,1.791759469228055,1.791759469228055
Volkswagen Vento,Volkswagen,Vento,13.294659,6,260000.0,Individual,Diesel,Automatic,21.21,1498.0,103.2,5,7.0,2.659885947272234,1.9459101490553132,12.468440756144114,3.100542596684933,7.312553498102598,4.646312100031763,1.791759469228055,2.0794415416798357
Hyundai i10,Hyundai,i10,7.1382666,11,31000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5,2.1,2.0965772044394058,2.4849066497880004,10.34177474101152,3.0615200426665052,7.088408778675395,4.380775871869587,1.791759469228055,1.1314020807274126
Maruti Wagon R,Maruti,Wagon R,6.03,9,50000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5,2.65,1.9501867356672886,2.302585092994046,10.819798284210286,2.9907197125611136,6.906754778648554,4.2209771907490214,1.791759469228055,1.2947271937224634
Honda Amaze,Honda,Amaze,9.975,8,66000.0,Individual,Diesel,Manual,25.8,1498.0,98.6,5,3.6,2.395619993719296,2.1972245773362196,11.097425172408931,3.2884018590489204,7.312553498102598,4.6011621492704835,1.791759469228055,1.5260562827629987
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,3,20000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5,6.0,2.2331784796930116,1.3862943611198906,9.90353755128617,3.100542596684933,7.088408778675395,4.416428098248192,1.791759469228055,1.9459101490553132
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,8,63980.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5,4.5,2.2331784796930116,2.1972245773362196,11.066341443265703,3.0106208484645167,7.130098510125578,4.316153910895388,1.791759469228055,1.7047480922384253
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,3,10000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5,7.65,2.2331784796930116,1.3862943611198906,9.210440366976517,3.380994661369475,7.130098510125578,4.317754699906558,1.791759469228055,2.1575593319689244
Toyota Innova,Toyota,Innova,24.86143,8,70000.0,Individual,Diesel,Manual,12.99,2494.0,100.6,8,7.0,3.252752639197715,2.1972245773362196,11.156264806643742,2.638342772317001,7.822044008185619,4.621043520125888,2.1972245773362196,2.0794415416798357
Maruti Wagon R,Maruti,Wagon R,6.03,6,25000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,3.5,1.9501867356672886,1.9459101490553132,10.12667110305036,2.9907197125611136,6.906754778648554,4.2209771907490214,1.791759469228055,1.5040773967762742
Hyundai Grand,Hyundai,Grand,7.071195,2,8000.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5,6.35,2.0883015661842848,1.0986122886681098,8.987321812850125,2.9907197125611136,7.088408778675395,4.417152444015314,1.791759469228055,1.9947003002495844
Maruti Wagon R,Maruti,Wagon R,6.185586,10,76239.0,Dealer,LPG,Manual,26.2,998.0,58.2,5,2.6,1.972077071619162,2.3978952727983707,11.241641538328084,3.3032170013511957,6.906754778648554,4.080921554777451,1.791759469228055,1.2809338189711108
Maruti Alto,Maruti,Alto,3.975,6,30000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5,2.1,1.604425351441223,1.9459101490553132,10.308985993422082,3.1671613795403326,6.680854678790215,3.877431544862679,1.791759469228055,1.1314020807274126
Hyundai i20,Hyundai,i20,10.35,11,70000.0,Dealer,Petrol,Manual,18.5,1197.0,80.0,5,2.5,2.4292177775370787,2.4849066497880004,11.156264806643742,2.970414465569701,7.088408778675395,4.394449154672439,1.791759469228055,1.252762968495368
Renault KWID,Renault,KWID,4.685,5,22000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5,3.0,1.737831117137335,1.791759469228055,9.99884318585288,3.264613719457375,6.684611727667927,3.994524212889439,1.791759469228055,1.3862943611198906
Mahindra Scorpio,Mahindra,Scorpio,17.07,4,59800.0,Dealer,Diesel,Manual,15.4,1997.0,120.0,7,8.5,2.8942530877156045,1.6094379124341003,10.998777662206932,2.797281311569803,7.599901959208498,4.795790545596741,2.0794415416798357,2.2512917986064953
Datsun RediGO,Datsun,RediGO,4.51,4,16000.0,Dealer,Petrol,Manual,22.7,799.0,53.64,5,2.25,1.7065646647041754,1.6094379124341003,9.680406499268875,3.165475080332623,6.684611727667927,4.000766204092118,1.791759469228055,1.1786549963416462
Maruti Ignis,Maruti,Ignis,6.92,3,12000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5,4.68,2.0693912154594085,1.3862943611198906,9.392745258631441,3.086029883652105,7.088408778675395,4.416428098248192,1.791759469228055,1.7369512025109861
Maruti Alto,Maruti,Alto,4.112027,9,105800.0,Individual,Petrol,Manual,20.92,998.0,67.1,5,1.6,1.6315960316686866,2.302585092994046,11.569315250157509,3.087399465560378,6.906754778648554,4.2209771907490214,1.791759469228055,0.9555114541973817
Kia Seltos,Kia,Seltos,16.102222,1,13000.0,Dealer,Petrol,Automatic,16.8,1497.0,113.4,5,16.5,2.839208422468668,0.6931471805599453,9.472781556562168,2.8791984144362717,7.311886164077165,4.739701092283799,1.791759469228055,2.8622008809294686
Maruti Alto,Maruti,Alto,4.112027,4,20000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5,3.5,1.6315960316686866,1.6094379124341003,9.90353755128617,3.2168738527762626,6.906754778648554,4.220242773943291,1.791759469228055,1.5040773967762742
Hyundai Elantra,Hyundai,Elantra,22.945,8,130600.0,Dealer,Diesel,Manual,22.7,1582.0,126.24,5,5.25,3.175759521049708,2.1972245773362196,11.779902152762993,3.165475080332623,7.367077059881012,4.846075050091958,1.791759469228055,1.8325814637483102
Volkswagen Polo,Volkswagen,Polo,8.575,7,72000.0,Individual,Petrol,Manual,16.47,1198.0,74.0,5,3.9,2.2591555151466194,2.0794415416798357,11.184435286790631,2.8604850848416996,7.089243155027514,4.31748811353631,1.791759469228055,1.589235224579322
Maruti Celerio,Maruti,Celerio,5.775,4,20500.0,Individual,Petrol,Manual,23.1,998.0,67.04,5,3.5,1.9132393808421382,1.6094379124341003,9.928228944424575,3.1822118563252286,6.906754778648554,4.2200957809833834,1.791759469228055,1.5040773967762742
Hyundai Grand,Hyundai,Grand,7.071195,5,60000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5,3.6,2.0883015661842848,1.791759469228055,11.002116507732017,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.5260562827629987
Ford Figo,Ford,Figo,9.0,9,80000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5,1.8,2.302585092994046,2.302585092994046,11.289794413577894,3.044522437723423,7.24422751560335,4.23410650459726,1.791759469228055,1.0296194001512595
Maruti Alto,Maruti,Alto,4.075,6,32000.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5,3.0,1.624326487344626,1.9459101490553132,10.373522431293592,3.1671613795403326,6.680854678790215,3.877431544862679,1.791759469228055,1.3862943611198906
Mahindra KUV,Mahindra,KUV,7.8038335,5,26026.0,Dealer,Diesel,Manual,25.32,1198.0,77.0,6,4.0,2.1751872498835403,1.791759469228055,10.1668897397139,3.270329094862292,7.089243155027514,4.356708826689592,1.9459101490553132,1.6094379124341003
Honda Amaze,Honda,Amaze,8.68,4,25000.0,Dealer,Petrol,Automatic,18.1,1199.0,88.7,5,6.2,2.270061932814909,1.6094379124341003,10.12667110305036,2.949688355024821,7.090076835776092,4.496470735042924,1.791759469228055,1.974080999531056
Mahindra Scorpio,Mahindra,Scorpio,17.01,3,50000.0,Individual,Diesel,Manual,16.36,2179.0,140.0,7,14.5,2.890927171896462,1.3862943611198906,10.819798284210286,2.854168744390704,7.687080155783135,4.948759890378168,2.0794415416798357,2.740840023925201
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,7,44852.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5,4.2,2.2331784796930116,2.0794415416798357,10.711145754882038,3.000719834043623,7.088408778675395,4.463606656824804,1.791759469228055,1.6486585889075995
